ticker,time,sector,open,high,low,close,volume,MA20,MA50,RSI,Vol20,Vol60,return_30,BVPS (VND),Debt/Equity,EPS (VND),Financial Leverage,Fixed Asset-To-Equity,Market Capital (Bn VND),Net Profit Margin (%),Outstanding Share (Mil Shares),Owners' Equity/Charter Capital,P/B,P/Cash Flow,P/E,P/S,ROA (%),ROE (%)
VJC,2023-11-20,Transportation,105.7,109.0,103.5,105.7,1043479,105.335,101.968,62.27106227106227,920521.1,1007343.4166666666,0.0848635175789127,28097.8706951893,4.0308941657,249.4757313313536,5.0308941656906905,0.3839157866289808,57031673470200.0,0.0094922228075317,541611334.0,2.571569590176749,3.74761494,13.8717003921,-27.3405384991,1.0267623887,-0.029360571,-0.1404262106
VNM,2023-11-20,Food & Beverage,59.98,60.59,59.81,60.07,1771341,60.35600000000001,63.52439999999999,55.57749259624877,2327698.45,2520587.7,-0.0614957744847416,14668.0473732396,0.6165436147,1192.4914576353565,1.616543614674043,0.3545643104281446,140445005904000.0,0.1593819772232994,2089955445.0,1.6269755458498305,4.5813868943,15.5370639538,16.6860251358,2.3478382524,0.1652940392,0.2683231232
VPB,2023-11-20,Banking,17.47,18.39,17.42,18.02,11871975,18.0545,18.663,53.90624999999998,10171560.95,14277249.166666666,-0.0455610250251196,17739.5759750271,6.0933880301,305.6175130920573,7.093388030142098,0.0172640174134107,155901598759650.0,0.2743934759710246,7933923601.0,1.3863449351357071,1.1076927672,2.3744292327,13.3687793748,3.170658695,0.0145483274,0.0965634681
VRE,2023-11-20,Real Estate,22.55,23.2,22.55,22.55,4061863,23.805,25.802000000000003,52.317880794702,5885391.55,4491743.75,-0.1819519393438031,16166.776996715,0.2161895821,579.4394809308436,1.216189582060811,0.0111272663387917,52490555271000.0,0.3950929615670835,2272318410.0,1.5784546722129356,1.4288562281,8.5091375467,12.7031490214,5.5061549718,0.0940082079,0.1181227024
ACB,2023-11-21,Banking,15.9,16.0,15.79,15.86,3715213,15.607,15.583,62.23776223776221,7239450.35,6209429.05,-0.0087885060330793,17205.052159625,8.7045586739,1039.5279741118125,9.704558673887666,0.0665543997871823,100208499236400.0,0.6502650613741575,3884050358.0,1.3009491234631003,1.4995595341,2.2716320859,6.7213553953,3.1030020186,0.0238686591,0.2379142232
BCM,2023-11-21,Real Estate,60.15,60.15,58.5,58.5,329103,58.32099999999999,62.706,59.17667238421955,276268.1,265857.43333333335,-0.1349193178993707,16506.540794001,1.7515642011,210.0208311082125,2.7515642010770027,0.0666725291196223,61996500000000.0,0.1928171350419785,1035000000.0,1.736533386077295,3.6288645057,-27.428149494,138.8079794771,15.9324777418,0.0091502197,0.0263391705
BID,2023-11-21,Banking,31.69,31.88,31.19,31.88,824797,30.5425,31.0556,73.64085667215814,854840.45,997769.65,0.0442521703086483,20041.8120656352,16.9099277711,803.9525538739941,17.909927771129745,0.0880521569297445,262220051400000.0,0.3325000420805311,5700435900.0,1.69607890047181,2.2952016439,-4.5877218485,13.3351133448,3.7405255667,0.0092699331,0.175847658
CTG,2023-11-21,Banking,18.32,18.32,18.05,18.05,1838665,17.7425,18.1968,72.86245353159858,3129334.9,4321694.816666666,0.0038856557354157,22563.8251762915,14.4775328164,719.3819248304737,15.477532816388374,0.0800500156046726,169154740062000.0,0.2951742957769347,5369991748.0,1.5708251919138791,1.3960398892,2.8101921139,9.3284709241,2.4363886341,0.0098261541,0.1572301237
DGC,2023-11-21,Material,85.32,85.77,84.42,85.68,2033040,80.58149999999999,82.66680000000001,85.12793176972285,2596591.95,3418629.3666666667,-0.0041928782600359,31938.3104643075,0.1747881336,2004.7430930493672,1.1747881336324224,0.172569637246386,34787702630800.0,0.309050944687691,379778413.0,3.293286537632018,2.8680289805,9.4041116603,10.1669825606,3.3220591125,0.2488964717,0.306290961
FPT,2023-11-21,Technology,67.33,67.33,66.38,67.26,1462987,65.51849999999999,67.8058,67.76119402985083,2429312.5,2596976.966666667,-0.0467632753158005,18607.8056412642,1.1866306189,1369.5929045851617,2.18663061885836,0.4668696646793431,120266052462500.0,0.126389521335806,1269968875.0,1.6674808857284489,5.0892620992,15.8873510767,19.667627301,2.3595498225,0.1083166686,0.2666664749
GAS,2023-11-21,Oil & Gas,67.5,67.76,67.07,67.67,380971,67.35300000000001,71.6992,61.53846153846148,497207.7,567941.75,-0.0895572689652409,26767.5641789712,0.3505150951,1035.0182946048744,1.350515095061968,0.3120208397375542,172485162509700.0,0.1074369743979158,2296739847.0,2.597289093510159,2.8056344424,14.9383347482,14.2161409176,1.9286038121,0.1428172306,0.1936733233
GVR,2023-11-21,Material,19.83,19.83,19.39,19.59,1339010,18.396,19.303600000000003,85.51068883610458,2102781.45,3078189.083333333,0.0180277867188891,12593.9652626825,0.4070675653,78.208738057,1.4070675652974858,0.6142619309227106,81600000000000.0,0.0504953327726046,4000000000.0,1.38225051886755,1.6198234293,24.731255604,34.9845215494,3.4721199572,0.0301382467,0.0469620012
HDB,2023-11-21,Banking,11.57,11.6,11.42,11.54,6719644,11.211,10.9438,71.49758454106279,8948684.85,8081546.716666667,0.0718441719992348,14242.7371391784,10.8130479865,857.5269146284704,11.813047986499008,0.0308250573071866,60454307749000.0,0.5045494968825186,2892550610.0,0.8596045097908174,1.4674145704,2.6918745409,7.1431238089,2.5163217414,0.0181297088,0.2072747391
HPG,2023-11-21,Material,20.45,20.83,20.42,20.49,26712452,19.348,19.564,75.26881720430103,24883661.3,24936650.15,0.0393183265068655,17161.9648498312,0.7374123527,344.7668048681484,1.7374123527311942,0.7288054959519548,157871431755000.0,0.0703812283130226,5814785700.0,1.3010961177214957,1.5819866919,16.6163604004,84.3899895658,1.4300602054,0.0107591739,0.0191904488
LPB,2023-11-21,Banking,12.32,12.44,12.28,12.44,2393858,12.184,11.728600000000002,60.41666666666668,2918300.5,3415417.4833333334,0.0969997091494628,12312.0690823717,12.7960148813,388.19347334060905,13.79601488134,0.0718744184027286,42456432505600.0,0.3771110298281777,2557616416.0,0.886744174579294,1.3482705375,3.149568215,9.9470614517,3.3130340926,0.0104655981,0.1425813496
MBB,2023-11-21,Banking,11.62,11.65,11.46,11.56,5862570,11.4055,11.623,62.719298245614,8690778.7,9539998.533333331,-0.0188523149792091,16848.3191148987,7.8911715992,1107.2443294782545,8.89117159918331,0.0526007351874249,111320694510200.0,0.5884006113867262,5214084052.0,1.13920541324242,1.267188724,7.1475591048,4.9772280168,2.353148292,0.0245863339,0.2235398773
MSN,2023-11-21,Food & Beverage,64.9,64.9,63.6,64.6,1393674,62.525,69.366,64.08839779005524,2057140.45,1868028.6166666667,-0.1249810101787098,18718.4208192801,2.81035933,33.80943001669045,3.810359330043444,1.1168536988536428,92718652708800.0,0.0024002090607098,1430843406.0,2.504006389242736,3.4618304944,104.749015754,113.2335017383,1.1869889768,0.0056932165,0.0308289467
MWG,2023-11-21,Retail,40.59,40.59,39.71,40.0,5781077,39.123,45.109,73.96449704142013,11612773.7,9006516.883333333,-0.1777276877837272,15903.1229013773,1.520172459,26.490200086982043,2.5201724590057024,0.3167473916818842,61274492457200.0,0.0012790433257341,1462398388.0,1.5833340608276498,2.6347026468,7.4756987894,88.0319878183,0.5217217889,0.0122309911,0.0295317603
PLX,2023-11-21,Oil & Gas,31.48,31.61,31.2,31.48,911136,31.141,33.1616,62.77372262773723,776236.05,986287.7333333332,-0.0627898520646799,19904.31581288,1.8800907611,580.9656393028405,2.880090761129654,0.4699155764642175,44407198613250.0,0.0101937344407147,1270592235.0,2.197147650315208,1.7559005961,9.0545241246,13.2996644901,0.1563747587,0.0439282916,0.1339670217
SAB,2023-11-21,Food & Beverage,51.97,52.47,51.73,51.89,564067,51.8885,56.9768,65.8967391304348,716855.15,529125.5666666667,-0.0865294724937728,19667.9106912268,0.2604913032,814.3143646677948,1.2604913031821794,0.1545169220809069,78364560929200.0,0.1408526638857037,1282562372.0,2.067620910451597,3.1065831526,49.2751718556,18.5949414188,2.4511763802,0.1267279478,0.1743992384
SHB,2023-11-21,Banking,8.31,8.35,8.2,8.28,8857218,8.0195,8.1064,64.8648648648649,17292512.25,17393340.216666665,0.0369045569354507,13684.7046421769,11.0285614916,568.8720063510027,12.028561491607114,0.1049523172828859,44512493702100.0,0.4656048804681985,3618901927.0,1.077959247339902,0.8988136991,1.481203648,6.0405559736,2.1620657885,0.012803217,0.1587424331
SSB,2023-11-21,Banking,20.25,20.38,19.85,20.38,1518062,21.5565,22.0334,30.163934426229503,1377134.65,1273675.3,-0.0609132137782659,11672.7755739873,7.6912218657,363.90391473334137,8.691221865668362,0.0413288912092485,58524165000000.0,0.5544464936652216,2495700000.0,1.0062476625659051,2.0089480733,-6.2944136899,17.1559632785,6.5389675513,0.0138178012,0.1222930746
SSI,2023-11-21,Securities,22.75,22.75,22.4,22.57,17294164,20.8165,21.986400000000003,82.24137931034485,26153717.55,27407331.25,-0.0048618880301069,15052.6730230217,1.4345187438,474.3427986934276,2.4345187437510614,0.0121970978424079,50745843945650.0,0.3663153588197346,1499138669.0,1.092819000526165,2.2487700323,-6.3448950953,25.1574605014,7.8531484364,0.038250329,0.0899043574
STB,2023-11-21,Banking,29.55,29.6,29.1,29.3,7022405,29.02,30.287,61.70212765957448,17951330.1,18819529.03333333,-0.0644318601593889,23185.6686898106,13.9002171746,867.0583350897548,14.900217174624188,0.1652164755848589,56367949908400.0,0.336952300381686,1885215716.0,2.318566868981056,1.2895897203,1.7788009836,7.8171582993,2.0649680039,0.0117146166,0.1751386184
TCB,2023-11-21,Banking,14.81,14.81,14.55,14.55,2244284,14.394,15.0446,68.8073394495413,4183870.5,4243574.266666667,-0.0535244804157045,35743.9306010976,5.1455201852,1309.561062408901,6.145520185175172,0.0674318762717023,122054999601150.0,0.6343291401729335,3522510811.0,1.7940371561319708,0.9693953468,7.2031376179,7.1247900953,3.1726528166,0.0233071141,0.1422843547
TPB,2023-11-21,Banking,12.38,12.53,12.24,12.27,2617136,12.043499999999998,12.3952,64.61038961038962,5585049.5,6305263.5,0.0172630674237805,14709.0398125114,9.6349809166,573.5923506110998,10.634980916619249,0.0340486396079636,40840329416950.0,0.4262465230207166,2201635009.0,1.167389683108646,1.2611292264,2.0162909486,7.4715236957,2.6427359977,0.0161431026,0.1698294781
VCB,2023-11-21,Banking,57.18,57.58,56.98,57.51,1152379,57.7895,57.7186,45.7537154989384,1227001.5,1212938.1166666667,0.005754658831497,28473.1185339518,9.8720630751,1300.554716188136,10.872063075119955,0.0467321627496322,495752394939400.0,0.5770761277403086,5589091262.0,1.9058127106252465,3.1152190054,6.6872416102,14.7517020841,7.0392109337,0.018943357,0.2263474527
VHM,2023-11-21,Real Estate,39.75,39.75,38.9,39.1,4792655,40.6075,44.187,52.83842794759825,8252956.65,6501283.7,-0.2050785439165708,40779.3376395888,1.3058115382,2456.10000292194,2.305811538150852,0.0666334871335454,179835377254400.0,0.3268160574734793,4354367488.0,4.403369075804064,1.0127677984,6.3350420051,4.3620161316,1.4291952539,0.1065866215,0.2551615228
VIB,2023-11-21,Banking,13.0,13.17,12.97,12.97,2034783,12.7635,13.0676,64.87603305785123,3402073.85,4612728.066666666,-0.0183351202058814,14206.7364263828,9.6665289576,846.301097432802,10.666528957632233,0.0202191712951663,53399798590700.0,0.4594087503881184,2536807534.0,1.0587454625626935,1.4816914574,1.4827465183,6.0018846541,2.5422906692,0.0242649813,0.262699214
VIC,2023-11-21,Real Estate,21.52,21.58,21.02,21.3,2855950,21.465,22.7924,60.86956521739131,6147921.2,9915486.716666669,-0.0525835414728838,32158.3369862477,3.2559999789,-174.9728602614681,4.255999978930537,1.0062736914073256,164417447123000.0,-0.0139534143576572,3823661561.0,1.9000797825365687,1.3371338206,-15.9170293238,44.0136950025,0.93752271,0.0063104044,0.0331011888
VJC,2023-11-21,Transportation,106.0,106.6,104.6,106.6,885700,105.485,102.062,54.82456140350875,920263.1,1006970.0833333334,0.0912845225397847,28097.8706951893,4.0308941657,249.4757313313536,5.0308941656906905,0.3839157866289808,57031673470200.0,0.0094922228075317,541611334.0,2.571569590176749,3.74761494,13.8717003921,-27.3405384991,1.0267623887,-0.029360571,-0.1404262106
VNM,2023-11-21,Food & Beverage,60.16,60.5,59.72,60.24,2961268,60.321000000000005,63.3372,45.25547445255474,2420717.65,2524053.6666666665,-0.0681735895306477,14668.0473732396,0.6165436147,1192.4914576353565,1.616543614674043,0.3545643104281446,140445005904000.0,0.1593819772232994,2089955445.0,1.6269755458498305,4.5813868943,15.5370639538,16.6860251358,2.3478382524,0.1652940392,0.2683231232
VPB,2023-11-21,Banking,18.12,18.39,18.02,18.16,8682019,18.035,18.6332,56.97445972495089,10332092.0,14154098.5,-0.0467953081349108,17739.5759750271,6.0933880301,305.6175130920573,7.093388030142098,0.0172640174134107,155901598759650.0,0.2743934759710246,7933923601.0,1.3863449351357071,1.1076927672,2.3744292327,13.3687793748,3.170658695,0.0145483274,0.0965634681
VRE,2023-11-21,Real Estate,22.9,22.95,22.5,22.6,4603662,23.605,25.664,49.29577464788734,6010306.25,4512865.383333334,-0.1778869597260887,16166.776996715,0.2161895821,579.4394809308436,1.216189582060811,0.0111272663387917,52490555271000.0,0.3950929615670835,2272318410.0,1.5784546722129356,1.4288562281,8.5091375467,12.7031490214,5.5061549718,0.0940082079,0.1181227024
ACB,2023-11-22,Banking,15.79,15.97,15.69,15.93,4395703,15.635,15.585,55.73770491803277,7334785.1,6196681.5,0.0,17205.052159625,8.7045586739,1039.5279741118125,9.704558673887666,0.0665543997871823,100208499236400.0,0.6502650613741575,3884050358.0,1.3009491234631003,1.4995595341,2.2716320859,6.7213553953,3.1030020186,0.0238686591,0.2379142232
BCM,2023-11-22,Real Estate,58.98,58.98,57.82,58.2,274688,58.1895,62.4902,54.74060822898033,282225.1,264088.4666666667,-0.1313597924204415,16506.540794001,1.7515642011,210.0208311082125,2.7515642010770027,0.0666725291196223,61996500000000.0,0.1928171350419785,1035000000.0,1.736533386077295,3.6288645057,-27.428149494,138.8079794771,15.9324777418,0.0091502197,0.0263391705
BID,2023-11-22,Banking,31.88,31.91,31.48,31.62,739459,30.6455,31.006200000000003,63.74269005847954,854690.1,997742.3333333334,0.0373754843143102,20041.8120656352,16.9099277711,803.9525538739941,17.909927771129745,0.0880521569297445,262220051400000.0,0.3325000420805311,5700435900.0,1.69607890047181,2.2952016439,-4.5877218485,13.3351133448,3.7405255667,0.0092699331,0.175847658
CTG,2023-11-22,Banking,18.11,18.23,18.01,18.17,1850800,17.761,18.1606,68.12227074235815,3134376.0,4262319.45,0.003307610512758,22563.8251762915,14.4775328164,719.3819248304737,15.477532816388374,0.0800500156046726,169154740062000.0,0.2951742957769347,5369991748.0,1.5708251919138791,1.3960398892,2.8101921139,9.3284709241,2.4363886341,0.0098261541,0.1572301237
DGC,2023-11-22,Material,86.22,88.39,85.95,86.86,3857190,80.893,82.76440000000001,81.36272545090183,2713971.65,3412456.683333333,-0.0082550342665764,31938.3104643075,0.1747881336,2004.7430930493672,1.1747881336324224,0.172569637246386,34787702630800.0,0.309050944687691,379778413.0,3.293286537632018,2.8680289805,9.4041116603,10.1669825606,3.3220591125,0.2488964717,0.306290961
FPT,2023-11-22,Technology,67.26,68.14,67.26,68.06,3274558,65.595,67.7326,62.66205704407959,2501032.1,2602054.85,-0.0421493529785347,18607.8056412642,1.1866306189,1369.5929045851617,2.18663061885836,0.4668696646793431,120266052462500.0,0.126389521335806,1269968875.0,1.6674808857284489,5.0892620992,15.8873510767,19.667627301,2.3595498225,0.1083166686,0.2666664749
GAS,2023-11-22,Oil & Gas,67.67,67.93,67.16,67.67,483253,67.29299999999999,71.545,48.54202401372211,504868.9,564525.0833333334,-0.084952710450588,26767.5641789712,0.3505150951,1035.0182946048744,1.350515095061968,0.3120208397375542,172485162509700.0,0.1074369743979158,2296739847.0,2.597289093510159,2.8056344424,14.9383347482,14.2161409176,1.9286038121,0.1428172306,0.1936733233
GVR,2023-11-22,Material,19.63,19.73,19.34,19.68,3150811,18.3965,19.2692,80.63492063492072,2135956.15,3090567.1666666665,-0.0091047669929192,12593.9652626825,0.4070675653,78.208738057,1.4070675652974858,0.6142619309227106,81600000000000.0,0.0504953327726046,4000000000.0,1.38225051886755,1.6198234293,24.731255604,34.9845215494,3.4721199572,0.0301382467,0.0469620012
HDB,2023-11-22,Banking,11.57,11.6,11.39,11.48,6673310,11.245,10.958,66.14583333333337,8899052.6,8162287.466666667,0.0555200763856311,14242.7371391784,10.8130479865,857.5269146284704,11.813047986499008,0.0308250573071866,60454307749000.0,0.5045494968825186,2892550610.0,0.8596045097908174,1.4674145704,2.6918745409,7.1431238089,2.5163217414,0.0181297088,0.2072747391
HPG,2023-11-22,Material,20.45,20.61,20.38,20.61,17022639,19.4675,19.546000000000003,69.57671957671955,25131347.15,24839848.98333333,0.037572387769168,17161.9648498312,0.7374123527,344.7668048681484,1.7374123527311942,0.7288054959519548,157871431755000.0,0.0703812283130226,5814785700.0,1.3010961177214957,1.5819866919,16.6163604004,84.3899895658,1.4300602054,0.0107591739,0.0191904488
LPB,2023-11-22,Banking,12.44,12.48,12.32,12.32,1686483,12.208,11.715,51.11111111111114,2882967.65,3364298.6166666667,0.0837698830654587,12312.0690823717,12.7960148813,388.19347334060905,13.79601488134,0.0718744184027286,42456432505600.0,0.3771110298281777,2557616416.0,0.886744174579294,1.3482705375,3.149568215,9.9470614517,3.3130340926,0.0104655981,0.1425813496
MBB,2023-11-22,Banking,11.59,11.59,11.46,11.53,7615513,11.4135,11.6102,55.77889447236176,8846700.95,9549951.633333333,-0.0239942959283033,16848.3191148987,7.8911715992,1107.2443294782545,8.89117159918331,0.0526007351874249,111320694510200.0,0.5884006113867262,5214084052.0,1.13920541324242,1.267188724,7.1475591048,4.9772280168,2.353148292,0.0245863339,0.2235398773
MSN,2023-11-22,Food & Beverage,64.7,65.5,63.6,64.9,1765056,62.46999999999999,69.062,57.23684210526317,2076076.3,1879086.9,-0.1285111078963824,18718.4208192801,2.81035933,33.80943001669045,3.810359330043444,1.1168536988536428,92718652708800.0,0.0024002090607098,1430843406.0,2.504006389242736,3.4618304944,104.749015754,113.2335017383,1.1869889768,0.0056932165,0.0308289467
MWG,2023-11-22,Retail,39.9,39.95,38.44,38.92,14508132,38.942,44.7626,62.352941176470615,12099562.1,9106697.75,-0.2142656154352206,15903.1229013773,1.520172459,26.490200086982043,2.5201724590057024,0.3167473916818842,61274492457200.0,0.0012790433257341,1462398388.0,1.5833340608276498,2.6347026468,7.4756987894,88.0319878183,0.5217217889,0.0122309911,0.0295317603
PLX,2023-11-22,Oil & Gas,31.52,31.94,31.48,31.71,839265,31.0805,33.0582,56.503198294243056,799493.25,984667.35,-0.0802610085657986,19904.31581288,1.8800907611,580.9656393028405,2.880090761129654,0.4699155764642175,44407198613250.0,0.0101937344407147,1270592235.0,2.197147650315208,1.7559005961,9.0545241246,13.2996644901,0.1563747587,0.0439282916,0.1339670217
SAB,2023-11-22,Food & Beverage,51.89,52.55,51.89,52.22,475292,51.654,56.64940000000001,57.34919286321155,729435.15,532255.9333333333,-0.068456534654572,19667.9106912268,0.2604913032,814.3143646677948,1.2604913031821794,0.1545169220809069,78364560929200.0,0.1408526638857037,1282562372.0,2.067620910451597,3.1065831526,49.2751718556,18.5949414188,2.4511763802,0.1267279478,0.1743992384
SHB,2023-11-22,Banking,8.24,8.31,8.2,8.31,12002729,8.047,8.0908,57.83783783783789,17509515.1,17326203.433333334,0.0355211869889337,13684.7046421769,11.0285614916,568.8720063510027,12.028561491607114,0.1049523172828859,44512493702100.0,0.4656048804681985,3618901927.0,1.077959247339902,0.8988136991,1.481203648,6.0405559736,2.1620657885,0.012803217,0.1587424331
SSB,2023-11-22,Banking,20.29,20.33,19.89,20.33,1392262,21.433,21.962000000000003,29.45990180032733,1390695.9,1278214.35,-0.0693535213162732,11672.7755739873,7.6912218657,363.90391473334137,8.691221865668362,0.0413288912092485,58524165000000.0,0.5544464936652216,2495700000.0,1.0062476625659051,2.0089480733,-6.2944136899,17.1559632785,6.5389675513,0.0138178012,0.1222930746
SSI,2023-11-22,Securities,22.54,22.85,22.4,22.82,22928145,20.8895,21.9462,78.71900826446284,26580885.4,27339916.883333333,-0.0327615506752952,15052.6730230217,1.4345187438,474.3427986934276,2.4345187437510614,0.0121970978424079,50745843945650.0,0.3663153588197346,1499138669.0,1.092819000526165,2.2487700323,-6.3448950953,25.1574605014,7.8531484364,0.038250329,0.0899043574
STB,2023-11-22,Banking,29.3,29.45,28.75,29.1,19082138,28.997499999999995,30.23,50.847457627118665,18501666.4,18825698.58333333,-0.0871545511612538,23185.6686898106,13.9002171746,867.0583350897548,14.900217174624188,0.1652164755848589,56367949908400.0,0.336952300381686,1885215716.0,2.318566868981056,1.2895897203,1.7788009836,7.8171582993,2.0649680039,0.0117146166,0.1751386184
TCB,2023-11-22,Banking,14.6,14.64,14.48,14.62,1836821,14.388,15.0064,63.57142857142857,4169529.65,4207209.183333334,-0.0519770550979511,35743.9306010976,5.1455201852,1309.561062408901,6.145520185175172,0.0674318762717023,122054999601150.0,0.6343291401729335,3522510811.0,1.7940371561319708,0.9693953468,7.2031376179,7.1247900953,3.1726528166,0.0233071141,0.1422843547
TPB,2023-11-22,Banking,12.27,12.38,12.24,12.31,2305512,12.056,12.3642,59.32835820895523,5491022.95,6223533.716666667,0.0205177488973228,14709.0398125114,9.6349809166,573.5923506110998,10.634980916619249,0.0340486396079636,40840329416950.0,0.4262465230207166,2201635009.0,1.167389683108646,1.2611292264,2.0162909486,7.4715236957,2.6427359977,0.0161431026,0.1698294781
VCB,2023-11-22,Banking,57.31,57.58,56.78,57.58,1013847,57.81949999999999,57.68679999999999,41.26436781609193,1244649.6,1206845.7166666666,0.0024343604440611,28473.1185339518,9.8720630751,1300.554716188136,10.872063075119955,0.0467321627496322,495752394939400.0,0.5770761277403086,5589091262.0,1.9058127106252465,3.1152190054,6.6872416102,14.7517020841,7.0392109337,0.018943357,0.2263474527
VHM,2023-11-22,Real Estate,39.4,39.6,38.85,39.0,4809620,40.31250000000001,43.925,45.273631840796,8297328.25,6494363.716666667,-0.1950605825713843,40779.3376395888,1.3058115382,2456.10000292194,2.305811538150852,0.0666334871335454,179835377254400.0,0.3268160574734793,4354367488.0,4.403369075804064,1.0127677984,6.3350420051,4.3620161316,1.4291952539,0.1065866215,0.2551615228
VIB,2023-11-22,Banking,13.0,13.11,12.83,13.07,2345737,12.794,13.043,60.28037383177567,3406060.6,4611254.05,-0.020447512851347,14206.7364263828,9.6665289576,846.301097432802,10.666528957632233,0.0202191712951663,53399798590700.0,0.4594087503881184,2536807534.0,1.0587454625626935,1.4816914574,1.4827465183,6.0018846541,2.5422906692,0.0242649813,0.262699214
VIC,2023-11-22,Real Estate,21.48,21.5,20.92,21.0,3802678,21.3975,22.6204,52.89256198347108,6026546.05,9700173.016666668,-0.0787231561295275,32158.3369862477,3.2559999789,-174.9728602614681,4.255999978930537,1.0062736914073256,164417447123000.0,-0.0139534143576572,3823661561.0,1.9000797825365687,1.3371338206,-15.9170293238,44.0136950025,0.93752271,0.0063104044,0.0331011888
VJC,2023-11-22,Transportation,106.9,108.3,105.0,108.2,781231,105.755,102.246,56.90376569037656,916735.15,1002667.1,0.1031038729933345,28097.8706951893,4.0308941657,249.4757313313536,5.0308941656906905,0.3839157866289808,57031673470200.0,0.0094922228075317,541611334.0,2.571569590176749,3.74761494,13.8717003921,-27.3405384991,1.0267623887,-0.029360571,-0.1404262106
VNM,2023-11-22,Food & Beverage,60.24,60.85,59.81,60.16,1303748,60.3385,63.1692,41.730279898218825,2364549.35,2454583.2666666666,-0.0695024933807016,14668.0473732396,0.6165436147,1192.4914576353565,1.616543614674043,0.3545643104281446,140445005904000.0,0.1593819772232994,2089955445.0,1.6269755458498305,4.5813868943,15.5370639538,16.6860251358,2.3478382524,0.1652940392,0.2683231232
VPB,2023-11-22,Banking,18.16,18.26,17.93,18.16,7321684,18.018,18.600800000000003,52.9032258064516,10440068.7,14082617.283333331,-0.056209603607318,17739.5759750271,6.0933880301,305.6175130920573,7.093388030142098,0.0172640174134107,155901598759650.0,0.2743934759710246,7933923601.0,1.3863449351357071,1.1076927672,2.3744292327,13.3687793748,3.170658695,0.0145483274,0.0965634681
VRE,2023-11-22,Real Estate,22.7,22.85,22.5,22.8,3401908,23.4225,25.54,46.66666666666667,6039983.0,4496067.216666667,-0.169076330043934,16166.776996715,0.2161895821,579.4394809308436,1.216189582060811,0.0111272663387917,52490555271000.0,0.3950929615670835,2272318410.0,1.5784546722129356,1.4288562281,8.5091375467,12.7031490214,5.5061549718,0.0940082079,0.1181227024
ACB,2023-11-23,Banking,15.93,15.97,15.58,15.58,5185123,15.6735,15.5814,51.90839694656488,6964198.3,6186788.25,-0.0222160834793549,17205.052159625,8.7045586739,1039.5279741118125,9.704558673887666,0.0665543997871823,100208499236400.0,0.6502650613741575,3884050358.0,1.3009491234631003,1.4995595341,2.2716320859,6.7213553953,3.1030020186,0.0238686591,0.2379142232
BCM,2023-11-23,Real Estate,58.4,58.59,57.23,57.23,365557,58.1555,62.268600000000006,51.645569620253134,289662.75,263084.2,-0.1378684704833706,16506.540794001,1.7515642011,210.0208311082125,2.7515642010770027,0.0666725291196223,61996500000000.0,0.1928171350419785,1035000000.0,1.736533386077295,3.6288645057,-27.428149494,138.8079794771,15.9324777418,0.0091502197,0.0263391705
BID,2023-11-23,Banking,31.91,31.91,31.19,31.19,756246,30.734500000000004,30.9518,60.0,793675.75,987670.6166666668,0.0200783947169687,20041.8120656352,16.9099277711,803.9525538739941,17.909927771129745,0.0880521569297445,262220051400000.0,0.3325000420805311,5700435900.0,1.69607890047181,2.2952016439,-4.5877218485,13.3351133448,3.7405255667,0.0092699331,0.175847658
CTG,2023-11-23,Banking,18.26,18.26,17.92,17.92,1914648,17.787,18.1114,65.27196652719667,2931307.45,4232091.316666666,-0.0138544748612953,22563.8251762915,14.4775328164,719.3819248304737,15.477532816388374,0.0800500156046726,169154740062000.0,0.2951742957769347,5369991748.0,1.5708251919138791,1.3960398892,2.8101921139,9.3284709241,2.4363886341,0.0098261541,0.1572301237
DGC,2023-11-23,Material,87.49,87.58,83.88,83.88,2598925,81.25,82.80239999999999,67.85515320334261,2508585.45,3398390.966666667,-0.0523716350391374,31938.3104643075,0.1747881336,2004.7430930493672,1.1747881336324224,0.172569637246386,34787702630800.0,0.309050944687691,379778413.0,3.293286537632018,2.8680289805,9.4041116603,10.1669825606,3.3220591125,0.2488964717,0.306290961
FPT,2023-11-23,Technology,68.28,68.57,66.45,66.45,2168399,65.7415,67.65799999999999,61.8600682593857,2313474.6,2612254.05,-0.0598718931395685,18607.8056412642,1.1866306189,1369.5929045851617,2.18663061885836,0.4668696646793431,120266052462500.0,0.126389521335806,1269968875.0,1.6674808857284489,5.0892620992,15.8873510767,19.667627301,2.3595498225,0.1083166686,0.2666664749
GAS,2023-11-23,Oil & Gas,67.76,67.84,65.96,65.96,612482,67.35749999999999,71.351,37.93565683646111,481797.75,565671.15,-0.1105471630033241,26767.5641789712,0.3505150951,1035.0182946048744,1.350515095061968,0.3120208397375542,172485162509700.0,0.1074369743979158,2296739847.0,2.597289093510159,2.8056344424,14.9383347482,14.2161409176,1.9286038121,0.1428172306,0.1936733233
GVR,2023-11-23,Material,19.88,19.88,18.85,18.85,2777357,18.422500000000003,19.224,63.81909547738699,2059613.85,3098183.783333333,-0.0597192347016223,12593.9652626825,0.4070675653,78.208738057,1.4070675652974858,0.6142619309227106,81600000000000.0,0.0504953327726046,4000000000.0,1.38225051886755,1.6198234293,24.731255604,34.9845215494,3.4721199572,0.0301382467,0.0469620012
