time,close,open,high,low,volume,return_1_day
2008-11-10,593.61,603.89,610.92,591.29,263.30M,0.008883532621316803
2008-11-11,569.46,584.07,587.1,568.09,280.25M,-0.04153399470200281
2008-11-12,552.87,579.46,581.3,549.38,330.15M,-0.029565650858400794
2008-11-13,556.99,548.82,560.59,543.62,315.31M,0.007424393932701889
2008-11-14,560.23,572.77,574.07,556.92,314.32M,0.005800127250126685
2008-11-17,545.29,558.2,563.9,542.29,291.96M,-0.027029650460270283
2008-11-18,551.11,548.31,552.86,532.44,329.71M,0.010616663017075645
2008-11-19,529.11,550.44,550.44,529.11,360.94M,-0.0407380765013059
2008-11-20,508.75,516.25,518.54,498.28,430.16M,-0.03923961299357792
2008-11-21,492.06,511.3,518.21,486.53,444.63M,-0.033356076480430374
2008-11-24,536.29,502.85,536.69,500.8,399.15M,0.08607439925859328
2008-11-25,541.87,529.75,551.97,526.4,461.58M,0.010351060736967455
2008-11-26,535.17,536.29,542.78,522.8,310.87M,-0.01244166684064929
2008-11-27,549.0,542.29,549.0,541.14,265.83M,0.025513988078244232
2008-11-28,551.7,548.26,551.7,538.47,325.28M,0.004905978768854347
2008-12-01,521.62,548.7,548.89,520.54,282.35M,-0.056065066842754696
2008-12-02,532.74,514.98,533.45,510.15,341.84M,0.02109414683665989
2008-12-03,536.02,531.28,538.52,518.11,301.47M,0.006137973535219388
2008-12-04,532.95,533.91,549.52,526.33,374.06M,-0.005743862672363598
2008-12-05,506.04,527.46,528.0,501.62,334.83M,-0.05181189358867666
2008-12-08,543.42,537.6,544.57,531.49,365.09M,0.07126678406844267
2008-12-09,551.41,536.83,557.94,536.2,379.25M,0.014596132465032774
2008-12-10,556.39,551.99,557.65,547.41,297.92M,0.008990853126308984
2008-12-11,554.38,555.91,559.12,547.76,320.02M,-0.0036191150173552344
2008-12-12,540.67,532.44,544.59,525.63,347.35M,-0.025041260972541224
2008-12-15,538.38,547.19,549.3,535.46,232.19M,-0.00424448067833616
2008-12-16,546.84,538.6,546.84,536.81,243.88M,0.015591624525770342
2008-12-17,545.74,551.8,551.85,537.18,365.28M,-0.002013583209767411
2008-12-18,546.75,547.45,549.89,541.6,342.86M,0.0018489877028535773
2008-12-19,544.94,540.51,549.53,533.84,461.53M,-0.0033159626972931733
2008-12-22,534.21,540.74,543.23,534.21,236.38M,-0.019886676778251733
2008-12-23,532.79,534.89,542.31,532.79,183.26M,-0.0026616698000578864
2008-12-24,529.88,530.43,534.58,526.79,58.62M,-0.005476784465213491
2008-12-29,532.28,533.75,537.74,528.36,124.52M,0.004519100859480929
2008-12-30,543.91,536.51,543.91,534.94,125.18M,0.02161412531702922
2008-12-31,544.92,546.12,551.11,544.67,71.12M,0.0018552029052889552
2009-01-02,566.38,546.91,566.38,546.53,153.14M,0.03862623612374794
2009-01-05,571.21,571.38,572.92,563.26,224.92M,0.008491686853322022
